filenames,N.electron,M.nuclei,M.protons,Nuclei.Distance.Average,Nuclei.Gaussian.Distance.Average,Nuclei.Gaussian.Standard.Deviation,Nuclei.Distance.Average.Proton.Weighted,Nuclei.Distance.Proton.Weighted.Max,Nuclei.Distance.Proton.Weighted.Min,Centroid.average.dist.from.atoms,CentroidW.average.dist.from.atoms,Centroid.dist.from.High.e,Centroid.dist.from.low.e,Centroid.dist.from.High.e2,Centroid.dist.from.low.e2,M.protonsarray.q0,M.protonsarray.q1,M.protonsarray.q2,M.protonsarray.q3,M.protonsarray.q4,M.protonsarray.q5,M.protonsarray.q6,M.protonsarray.q7,M.protonsarray.q8,M.protonsarray.q9,M.protonsarray.q10,Nuclei.Distance.10.Proton.Weighted.Normalized,Nuclei.Distance.20.Proton.Weighted.Normalized,Nuclei.Distance.30.Proton.Weighted.Normalized,Nuclei.Distance.40.Proton.Weighted.Normalized,Nuclei.Distance.50.Proton.Weighted.Normalized,Nuclei.Distance.60.Proton.Weighted.Normalized,Nuclei.Distance.70.Proton.Weighted.Normalized,Nuclei.Distance.80.Proton.Weighted.Normalized,Nuclei.Distance.90.Proton.Weighted.Normalized,Nuclei.Distance.100.Proton.Weighted.Normalized,Nuclei.Distance.Proton.Weighted.Q0,Nuclei.Distance.Proton.Weighted.Q1,Nuclei.Distance.Proton.Weighted.Q2,Nuclei.Distance.Proton.Weighted.Q3,Nuclei.Distance.Proton.Weighted.Q4,Nuclei.Distance.Proton.Weighted.Q5,Nuclei.Distance.Proton.Weighted.Q6,Nuclei.Distance.Proton.Weighted.Q7,Nuclei.Distance.Proton.Weighted.Q8,Nuclei.Distance.Proton.Weighted.Q9,Nuclei.Distance.Proton.Weighted.Q10,Centroid.average.dist.from.atoms.q0,Centroid.average.dist.from.atoms.q1,Centroid.average.dist.from.atoms.q2,Centroid.average.dist.from.atoms.q3,Centroid.average.dist.from.atoms.q4,Centroid.average.dist.from.atoms.q5,Centroid.average.dist.from.atoms.q6,Centroid.average.dist.from.atoms.q7,Centroid.average.dist.from.atoms.q8,Centroid.average.dist.from.atoms.q9,Centroid.average.dist.from.atoms.q10,CentroidW.average.dist.from.atoms.q0,CentroidW.average.dist.from.atoms.q1,CentroidW.average.dist.from.atoms.q2,CentroidW.average.dist.from.atoms.q3,CentroidW.average.dist.from.atoms.q4,CentroidW.average.dist.from.atoms.q5,CentroidW.average.dist.from.atoms.q6,CentroidW.average.dist.from.atoms.q7,CentroidW.average.dist.from.atoms.q8,CentroidW.average.dist.from.atoms.q9,CentroidW.average.dist.from.atoms.q10,ElecDenSurMxq0,ElecDenSurMxq1,ElecDenSurMxq2,ElecDenSurMxq3,ElecDenSurMxq4,ElecDenSurMxq5,ElecDenSurMxq6,ElecDenSurMxq7,ElecDenSurMxq8,ElecDenSurMxq9,ElecDenSurMxq10,ColumbMatrix.1,ColumbMatrix.2,ColumbMatrix.3,ColumbMatrix.4,ColumbMatrix.5,ColumbMatrix.6,ColumbMatrix.7,ColumbMatrix.8,ColumbMatrix.9,ColumbMatrix.10,ColumbMatrix.11,ColumbMatrix.12,ColumbMatrix.13,ColumbMatrix.14,ColumbMatrix.15,ColumbMatrix.16,ColumbMatrix.17,ColumbMatrix.18,ColumbMatrix.19,ColumbMatrix.20,ColumbMatrix.21,ColumbMatrix.22,ColumbMatrix.23,ColumbMatrix.24,ColumbMatrix.25,Elec_Den_Surg2_Mx.1,Elec_Den_Surg2_Mx.2,Elec_Den_Surg2_Mx.3,Elec_Den_Surg2_Mx.4,Elec_Den_Surg2_Mx.5,Elec_Den_Surg2_Mx.6,Elec_Den_Surg2_Mx.7,Elec_Den_Surg2_Mx.8,Elec_Den_Surg2_Mx.9,Elec_Den_Surg2_Mx.10,Elec_Den_Surg2_Mx.11,Elec_Den_Surg2_Mx.12,Elec_Den_Surg2_Mx.13,Elec_Den_Surg2_Mx.14,Elec_Den_Surg2_Mx.15,Elec_Den_Surg2_Mx.16,Elec_Den_Surg2_Mx.17,Elec_Den_Surg2_Mx.18,Elec_Den_Surg2_Mx.19,Elec_Den_Surg2_Mx.20,Elec_Den_Surg2_Mx.21,Elec_Den_Surg2_Mx.22,Elec_Den_Surg2_Mx.23,Elec_Den_Surg2_Mx.24,Elec_Den_Surg2_Mx.25,Theory.Basis.set,Energy,Chemical.Formula,CAS.number,Charge,Chemical.Name
MdlMolFile_9000800_1_1_55_2_302125,22,6,23,1.915456441,1.915456441,0.752326827,14.77378314,35.9814,3.380302768,1.23061404,1.363248146,0.229073914,1.672730154,NA,NA,1,1,1,1,1,3.5,6,6.5,7,7,7,3,0,3,3,1,1,3,0,0,1,3.380302768,3.380341661,7.355526948,8.349518635,11.87432258,14.22428623,14.55565174,17.69742,24.78394407,24.78400066,35.9814,0.478616667,0.7061,0.933583333,1.113451425,1.293319517,1.293330106,1.293340695,1.293340695,1.293340695,1.692412014,2.091483333,0.309882609,0.7061,1.102317391,1.28505,1.467782609,1.61713718,1.766491751,1.766499504,1.766507257,1.766507257,1.766507257,1.183291918,1.183325955,2.302514071,2.582312574,3.099814929,3.444812569,4.245804796,7.221541805,7.66515109,8.589419098,11.22722169,106.8051018,33.58235186,28.76428494,-2.190135179,-2.1902,-19.69588341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.60642468,6.064638197,3.85796395,0.636118014,0.63611045,0.198744706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B1B95/3-21G,-148.1871738,NCNH3+,9000800,1,"Cyanamide,_protonated+"
MdlMolFile_75365_0_1_55_2_35746,40,7,40,2.194493483,2.194493483,0.771398487,27.45786432,68.51712377,3.5276,1.433993469,1.711287451,4.822083351,2.003074771,3.670929083,0.484868768,1,1,1,1,3,6,6,6.4,7.6,11.6,17,3,3,5,1,2,1,1,2,0,3,3.5276,3.589169586,7.647903042,14.7984162,14.87401247,17.85836795,28.21823146,34.46891056,51.99525632,63.77006438,68.51712377,0.696325189,0.77153688,0.940402454,1.296575794,1.415300241,1.415300241,1.512595778,1.645160952,1.848265397,2.027949831,2.195924259,0.6204275,1.057517781,1.409241754,1.590233111,1.660726323,1.675970462,1.920824502,2.084060528,2.084060528,2.256443628,2.515018277,1.114463918,1.13391541,2.870484641,3.31116515,3.356050211,5.686283577,6.231337682,6.406984991,8.063446807,9.121807303,11.81891931,480.4730163,93.89509774,33.90007278,23.06980623,-2.2638,-2.849047272,-28.69785463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.25949403,9.101419876,5.971903975,4.438232722,0.812114597,0.811014098,0.605820707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B1B95/3-21G,-610.3748438,CH3COCl,75365,0,Acetyl_Chloride
MdlMolFile_13817066_0_1_55_2_392020,24,3,24,1.827945264,1.827945264,0.515121093,27.28060933,36.2848,21.78352885,1.042210941,1.072803428,0.392756512,1.515915222,1.609611979,1.609611979,1,2.4,3.8,5.2,6.6,8,9.4,10.8,12.2,13.6,15,0,0,0,0,0,0,2,0,0,1,21.78352885,22.18152291,22.57951697,22.97751102,23.37550508,23.77349914,26.27575931,28.77801949,31.28027966,33.78253983,36.2848,0.62670289,0.74760733,0.86851177,0.98941621,1.11032065,1.23122509,1.238721041,1.246216991,1.253712942,1.261208892,1.268704843,0.514036259,0.624980878,0.735925497,0.846870116,0.957814735,1.068759354,1.182130417,1.295501481,1.408872545,1.522243608,1.635614672,3.718405799,5.128383203,6.538360606,7.948338009,9.358315412,10.76829282,11.53045575,12.29261869,13.05478163,13.81694457,14.57910751,338.1035364,73.71229852,-5.454234585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.12271219,3.768682606,-0.891394801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B1B95/3-21G,-414.9629369,HPO,13817066,0,HPO
MdlMolFile_9000392_0_1_55_2_300364,23,4,23,1.661059898,1.661059898,0.506916167,19.42062094,37.44133252,7.865770271,0.933031956,1.019597318,1.589847353,0.584358144,NA,NA,1,2.5,4,5.5,6.4,7,7.6,8,8,8,8,0,0,1,0,4,0,0,0,0,1,7.865770271,12.42165812,16.97754596,17.0092136,17.04088123,17.80224722,18.5636132,18.59909784,18.63458248,28.0379575,37.44133252,0.08884688,0.386514363,0.684181846,0.981849329,1.117035757,1.170981658,1.224927558,1.264934105,1.277061946,1.289189787,1.301317628,0.298521739,0.562134657,0.825747574,1.089360492,1.180982404,1.186608812,1.192235221,1.217052535,1.280251659,1.343450783,1.406649907,4.346756901,4.550016105,4.753275309,5.491399357,6.229523405,6.533443447,6.83736349,8.697826432,10.55828937,11.05147481,11.54466025,109.4639015,46.80825715,30.21245275,-2.093116719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.41732216,5.732526566,2.616658951,0.233492326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B1B95/3-21G,-187.9582696,HCOO,9000392,0,formate_neutral_radical
MdlMolFile_7688213_0_2_55_2_253542,48,18,48,3.337096735,3.337096735,1.475807865,16.67789905,63.30324691,3.525618749,2.363623932,2.366201378,7.505875124,8.323611489,8.323611489,7.505875124,1,1,1,1,1,1,1,5.5,6,6,6,30,43,29,17,14,9,7,2,0,2,3.525618749,5.038417705,6.567632654,7.659587305,9.515614159,13.14424886,15.21096487,19.24023919,27.35937615,34.86888364,63.30324691,0.706204517,1.285887016,1.658818963,1.837851941,2.214987221,2.316198406,2.699982838,2.870528806,3.195681718,3.393211821,3.604099622,0.732262631,1.210479762,1.716053172,1.886237095,2.088978449,2.322766048,2.670403976,3.009560355,3.168078112,3.374530799,3.719874903,0.283544938,0.416827969,0.541119601,0.782480753,1.129678498,1.443353921,2.001642772,2.561773495,3.240980987,6.387007768,9.007901839,277.5673391,46.93472257,26.26588315,25.95125008,24.40119335,24.06780683,-1.553376477,-1.68572148,-1.852858896,-1.902819009,-2.079379393,-2.271247648,-2.828073985,-5.32871727,-7.893722769,-17.51776095,-69.41636789,-83.70951811,0,0,0,0,0,0,0,7.879303727,6.279162141,5.829827521,5.625350956,5.489733367,5.379298901,1.064941897,1.01910008,0.980293461,0.970913521,0.962203107,0.947047195,0.937068488,0.93307375,0.931539164,0.929188479,0.924331862,0.917622381,0,0,0,0,0,0,0,B1B95/3-21G,-234.4180756,C6H12,7688213,0,(Z)-hex-2-ene
MdlMolFile_10043115_0_1_55_2_310094,12,2,12,1.3505,1.3505,NA,16.206,16.206,16.206,0.67525,0.67525,0.455962563,0.455962563,0.455962563,0.455962563,5,5.2,5.4,5.6,5.8,6,6.2,6.4,6.6,6.8,7,0,0,0,0,0,0,0,0,0,1,16.206,16.206,16.206,16.206,16.206,16.206,16.206,16.206,16.206,16.206,16.206,0.67525,0.67525,0.67525,0.67525,0.67525,0.67525,0.67525,0.67525,0.67525,0.67525,0.67525,0.562708333,0.585216667,0.607725,0.630233333,0.652741667,0.67525,0.697758333,0.720266667,0.742775,0.765283333,0.787791667,8.885597927,8.885597927,8.885597927,8.885597927,8.885597927,8.885597927,8.885597927,8.885597927,8.885597927,8.885597927,8.885597927,58.76690327,18.38747837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9416917,-2.941691703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B1B95/3-21G,-78.93357233,BN,10043115,0,boron_nitride
MdlMolFile_20583555_0_1_55_2_448838,22,2,22,1.7981,1.7981,NA,39.5582,39.5582,39.5582,0.89905,0.89905,0.808290903,0.808290903,0.808290903,0.808290903,5,6.2,7.4,8.6,9.8,11,12.2,13.4,14.6,15.8,17,0,0,0,0,0,0,0,0,0,1,39.5582,39.5582,39.5582,39.5582,39.5582,39.5582,39.5582,39.5582,39.5582,39.5582,39.5582,0.89905,0.89905,0.89905,0.89905,0.89905,0.89905,0.89905,0.89905,0.89905,0.89905,0.89905,0.408659091,0.506737273,0.604815455,0.702893636,0.800971818,0.89905,0.997128182,1.095206364,1.193284545,1.291362727,1.389440909,12.23513709,12.23513709,12.23513709,12.23513709,12.23513709,12.23513709,12.23513709,12.23513709,12.23513709,12.23513709,12.23513709,450.3779167,22.2121435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.62712661,-2.627126608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B1B95/3-21G,-482.6601397,BCl,20583555,0,boron_monochloride
MdlMolFile_74508240_0_1_55_2_488288,62,2,62,2.682,2.682,NA,166.284,166.284,166.284,1.341,1.341,1.798281,1.798281,NA,NA,31,31,31,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,1,166.284,166.284,166.284,166.284,166.284,166.284,166.284,166.284,166.284,166.284,166.284,1.341,1.341,1.341,1.341,1.341,1.341,1.341,1.341,1.341,1.341,1.341,1.341,1.341,1.341,1.341,1.341,1.341,1.341,1.341,1.341,1.341,1.341,23.11707681,23.11707681,23.11707681,23.11707681,23.11707681,23.11707681,23.11707681,23.11707681,23.11707681,23.11707681,23.11707681,2011.887934,1783.603934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.11707681,7.882923192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B1B95/3-21G,-3831.737439,Ga2,74508240,0,Gallium
MdlMolFile_109977_0_1_55_2_71961,36,10,36,2.50281992,2.50281992,0.948006636,16.12916843,28.94351031,5.061149854,1.712243024,1.712159171,1.322661005,5.158707011,1.428628995,1.428628995,1,1,1,1,1,3.5,6,6,6,6.1,7,0,5,10,0,0,13,2,6,2,7,5.061149854,6.262631699,7.962121635,8.674322244,15.32765167,15.68132151,17.21434239,22.38811384,23.14510473,26.72728772,28.94351031,1.15007,1.180596063,1.183987847,1.191873238,1.195252691,1.677011345,2.197772346,2.256275866,2.259276436,2.271278717,2.271278717,1.126491667,1.17209121,1.177157826,1.20312287,1.214250746,1.674721207,2.1804283,2.24828325,2.256679073,2.290262365,2.290262365,0.461131128,0.580422332,0.790334235,2.122892847,2.344375322,3.135956866,3.28718243,5.302625206,6.505396407,8.217950224,9.404580034,152.7908353,33.10312412,25.94901562,24.06766557,22.98522994,-1.670668247,-2.450989355,-10.65585654,-15.91348144,-24.9137468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.931983074,6.125946867,5.720095744,5.018928117,4.844580769,0.900840554,0.898035159,0.87552073,0.868002067,0.816066918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B1B95/3-21G,-208.9160993,C4H5N,109977,0,Pyrrole
MdlMolFile_3352576_-1_1_55_2_216299,10,2,9,1.0514,1.0514,NA,9.4626,9.4626,9.4626,0.5257,0.5257,0.27636049,0.27636049,0.27636049,0.27636049,1,1.7,2.4,3.1,3.8,4.5,5.2,5.9,6.6,7.3,8,0,0,0,0,0,0,0,0,0,1,9.4626,9.4626,9.4626,9.4626,9.4626,9.4626,9.4626,9.4626,9.4626,9.4626,9.4626,0.5257,0.5257,0.5257,0.5257,0.5257,0.5257,0.5257,0.5257,0.5257,0.5257,0.5257,0.116822222,0.198597778,0.280373333,0.362148889,0.443924444,0.5257,0.607475556,0.689251111,0.771026667,0.852802222,0.934577778,8.560015218,8.560015218,8.560015218,8.560015218,8.560015218,8.560015218,8.560015218,8.560015218,8.560015218,8.560015218,8.560015218,74.71020557,-0.693510849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.134671,-5.134670997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B1B95/3-21G,-75.2180938,OH-,3352576,-1,hydroxide_anion-
MdlMolFile_3352576_0_1_55_2_217201,9,2,9,1.0128,1.0128,NA,9.1152,9.1152,9.1152,0.5064,0.5064,0.25644096,0.25644096,0.25644096,0.25644096,1,1.7,2.4,3.1,3.8,4.5,5.2,5.9,6.6,7.3,8,0,0,0,0,0,0,0,0,0,1,9.1152,9.1152,9.1152,9.1152,9.1152,9.1152,9.1152,9.1152,9.1152,9.1152,9.1152,0.5064,0.5064,0.5064,0.5064,0.5064,0.5064,0.5064,0.5064,0.5064,0.5064,0.5064,0.112533333,0.191306667,0.27008,0.348853333,0.427626667,0.5064,0.585173333,0.663946667,0.74272,0.821493333,0.900266667,8.886255924,8.886255924,8.886255924,8.886255924,8.886255924,8.886255924,8.886255924,8.886255924,8.886255924,8.886255924,8.886255924,74.63431064,-0.61761592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.05068293,-5.050682926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B1B95/3-21G,-75.27727243,OH,3352576,0,Hydroxyl_radical
MdlMolFile_593544_0_1_55_2_133362,26,7,26,2.192086019,2.192086019,0.720651493,15.00991394,40.56075486,3.5416,1.463024193,1.549172483,1.518496563,3.462937301,0.572577662,0.572577662,1,1,1,1,1,1,1,2,5,9.6,15,3,10,0,0,2,2,0,0,0,4,3.5416,3.565889516,5.400830803,5.707436528,6.888877624,7.631487997,7.638761538,17.63225504,23.08092532,39.66724856,40.56075486,0.756688616,1.042039202,1.254760719,1.322224099,1.443967556,1.592851052,1.592851052,1.646460223,1.807287736,1.860896908,1.860896908,0.694842128,1.01052843,1.302089078,1.545398417,1.62650153,1.62650153,1.780817413,1.886123891,1.893411558,1.895840781,1.895840781,0.580646111,0.700840032,0.740626794,0.951927653,1.121739746,2.778997916,6.311519617,6.414652395,6.453686839,10.99534007,11.09140974,351.6182409,44.48437729,-1.822541397,-2.251283878,-3.049258603,-8.362907791,-8.913615665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.17988975,6.053910801,0.851455094,0.82584126,0.80165146,0.791630178,0.495621459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B1B95/3-21G,-380.4832425,CH3PH2,593544,0,Methyl_phosphine
MdlMolFile_7803625_0_1_55_2_289513,18,5,18,2.059117677,2.059117677,0.48780888,11.87837723,22.38502464,4.873945621,1.193867981,1.193867981,0,2.22706368,2.22706368,0,1,1,1,1,1,1,1,1,3.6,8.8,14,0,0,6,0,0,0,0,0,0,4,4.873945621,4.873945621,4.873945621,4.873945621,4.873945621,4.873945621,11.87837723,22.38502464,22.38502464,22.38502464,22.38502464,0,0.59693399,1.193867981,1.492334976,1.492334976,1.492334976,1.492334976,1.492334976,1.492334976,1.492334976,1.492334976,0,0.59693399,1.193867981,1.492334976,1.492334976,1.492334976,1.492334976,1.492334976,1.492334976,1.492334976,1.492334976,0.820690322,0.820690322,0.820690322,0.820690322,0.820690322,0.820690322,4.512959243,10.05136263,10.05136263,10.05136263,10.05136263,288.5321259,3.907738586,-2.936972811,-2.936972811,-2.936972811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.78280262,0.79482742,0.79482742,0.79482742,-0.167284882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B1B95/3-21G,-290.3364562,SiH4,7803625,0,Silane
MdlMolFile_22_0_2_55_2_448,20,8,20,2.609034825,2.609034825,1.245329409,12.32726188,45.2228,3.3588,1.835311288,1.834048196,2.313077223,4.665947038,4.665947038,2.313077223,1,1,1,1,1,1,1,1,4.6,7,7,6,15,0,1,0,1,4,0,0,1,3.3588,3.386746793,3.930047159,5.83648332,8.003778976,8.096813793,8.16068405,8.899566996,22.54590815,30.36481482,45.2228,0.725432353,1.282245993,1.591969026,1.699868324,1.708732956,1.93567302,2.160080331,2.160080331,2.275876898,2.35307461,2.35307461,0.676907277,1.307083439,1.607636007,1.660398531,1.709726962,1.970220381,2.216619962,2.216619962,2.26902009,2.303953509,2.303953509,0.446156717,0.481548622,0.596399204,0.87865824,1.179985555,1.186661351,2.101953147,2.458877065,6.460245475,7.904343812,7.917627136,116.0993405,41.31184102,-1.139863306,-1.857254128,-2.149477429,-2.516345872,-13.78159366,-26.24923234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.556786576,6.712613071,0.837111002,0.835724611,0.825504006,0.822943483,0.761708768,0.647608483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B1B95/3-21G,-112.403633,NH3NH3,22,0,Ammonia_Dimer
MdlMolFile_616422_0_1_55_2_140116,58,12,58,2.789339183,2.789339183,1.043595421,26.1360519,60.33094543,3.58164575,1.974524058,2.065170131,2.950829539,3.477304277,3.256074376,3.148527351,1,1,1,1,1,3.5,6,7.4,8,8,16,8,13,0,14,0,10,6,9,0,6,3.58164575,5.370100015,7.650404881,10.01284551,19.0259153,22.67719932,31.39257257,38.86463558,42.40001269,47.71418078,60.33094543,1.717797875,1.730522366,1.739320908,1.774415604,1.786424759,1.804437504,1.840635717,1.864865456,1.904889681,2.762401759,2.856586656,0.976101119,1.561153527,1.566332347,1.718669008,2.026118591,2.042362247,2.05863436,2.30231913,2.406915168,2.991766037,3.056751105,0.35479865,0.663540937,1.116771992,2.110776466,2.580228168,4.107793466,4.263807076,5.083869858,6.363736505,7.267506142,15.12953586,477.9988949,162.0451109,53.74397383,46.39836131,29.70527779,23.96646007,-1.737518497,-1.808437494,-2.607085636,-4.749594989,-38.64119574,-59.02451083,0,0,0,0,0,0,0,0,0,0,0,0,0,17.02558767,9.003209021,7.62678407,7.464181927,5.826399883,5.637140945,0.945350646,0.915490379,0.902190532,0.888949556,0.885461629,0.879253746,0,0,0,0,0,0,0,0,0,0,0,0,0,B1B95/3-21G,-699.8348005,C2H6O3S,616422,0,"Sulfurous_acid,_dimethyl_ester"
MdlMolFile_123397_0_3_55_2_81035,32,9,32,2.322728701,2.322728701,0.861994754,15.63439067,38.84920451,3.533345004,1.577235864,1.640868645,3.833609908,2.966170788,0.35231021,1.215612418,1,1,1,1,1,1,5,6,6.4,7.2,8,3,10,2,2,9,2,3,2,2,1,3.533345004,4.634218484,7.363167115,7.64680922,8.255827193,16.53290951,17.26775074,18.76303194,23.51052815,28.91403075,38.84920451,0.593557251,1.000749968,1.250303135,1.444076427,1.59173273,1.610738141,1.699953603,1.863679377,1.970086514,2.047419841,2.283997967,0.827490715,0.939965533,1.271767883,1.493893818,1.573488321,1.773845306,1.81232333,1.908175347,1.977280897,2.079457685,2.418461591,0.484506265,0.699172326,1.123196697,2.089351994,2.642926503,3.325719944,3.824481332,4.648069465,6.400157112,7.237562438,11.35063871,156.715057,39.26140099,33.37573012,24.50876478,-1.884439203,-2.267846736,-4.475446218,-11.84196061,-30.29964763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.39512403,6.928757021,5.477439262,4.983130929,0.892475472,0.864690812,0.858582602,0.839942813,0.759857064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B1B95/3-21G,-207.9509946,HCONHCH3,123397,0,N-methylformamide_123397
MdlMolFile_13967298_0_1_55_2_405426,42,2,42,1.8353,1.8353,NA,77.0826,77.0826,77.0826,0.91765,0.91765,0.842081523,0.842081523,0.842081523,0.842081523,7,9.8,12.6,15.4,18.2,21,23.8,26.6,29.4,32.2,35,0,0,0,0,0,0,0,0,0,1,77.0826,77.0826,77.0826,77.0826,77.0826,77.0826,77.0826,77.0826,77.0826,77.0826,77.0826,0.91765,0.91765,0.91765,0.91765,0.91765,0.91765,0.91765,0.91765,0.91765,0.91765,0.91765,0.305883333,0.428236667,0.55059,0.672943333,0.795296667,0.91765,1.040003333,1.162356667,1.28471,1.407063333,1.529416667,22.88454204,22.88454204,22.88454204,22.88454204,22.88454204,22.88454204,22.88454204,22.88454204,22.88454204,22.88454204,22.88454204,2540.333372,52.4381733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.82726718,-5.827267178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B1B95/3-21G,-2616.675439,NBr,13967298,0,nitrogen_monobromide
MdlMolFile_287230_0_1_55_2_96616,32,12,32,2.401128636,2.401128636,0.751329349,11.56025011,26.1936,3.579808403,1.654097455,1.654097455,1.20884296,4.14982472,4.14982472,1.20884296,1,1,1,1,1,1,1,4.5,6,6,6,0,12,22,2,0,8,8,8,4,2,3.579808403,5.011533821,5.5596,6.15440453,7.630205502,7.646624197,15.42692362,15.99830066,18.79471214,18.86240934,26.1936,1.099473947,1.099473947,1.099473947,1.317343731,1.825706562,1.825706562,1.825706562,1.973690269,2.037111858,2.037111858,2.037111858,1.099473947,1.099473947,1.099473947,1.317343731,1.825706562,1.825706562,1.825706562,1.973690269,2.037111858,2.037111858,2.037111858,0.506945149,0.649941027,0.67354969,0.798158836,1.117378236,2.597759338,3.062825299,3.176265159,5.497526113,6.421845387,7.661729476,140.333126,25.79431376,25.47858481,25.47858481,-1.65108486,-1.805574273,-1.805574273,-2.614032391,-4.388178677,-13.63670534,-13.63670534,-26.11433348,0,0,0,0,0,0,0,0,0,0,0,0,0,8.432329013,5.558290515,5.558290515,5.133251554,0.94055949,0.94055949,0.936181809,0.931877626,0.908158191,0.889882042,0.889882042,0.880737713,0,0,0,0,0,0,0,0,0,0,0,0,0,B1B95/3-21G,-156.2617293,C4H8,287230,0,cyclobutane
MdlMolFile_121448_0_1_55_2_80178,58,22,58,3.319381745,3.319381745,1.26438025,16.25567339,51.0262738,3.53457306,2.33323219,2.333266362,7.93E-05,11.76433579,6.18798671,6.18798671,1,1,1,1,1,1,1,4.5,6,6,7,27,81,27,27,12,30,15,6,3,3,3.53457306,5.059077683,7.135955224,7.751004717,9.265390528,11.87284641,17.16230977,20.02343119,27.7190082,31.9695143,51.0262738,0.008904547,1.475827882,2.082755827,2.099664069,2.139008561,2.487539595,2.603254448,2.680390152,2.8119283,3.368123462,3.429937952,0.016696554,1.473551394,2.081651753,2.097250321,2.133516505,2.488810374,2.60630276,2.684637528,2.812623771,3.368466437,3.430243399,0.331614018,0.412267105,0.513214973,0.652252985,0.972471852,1.532707216,1.784608207,2.652601111,3.211504072,5.228970724,8.792885945,332.6675669,39.43896171,39.43871824,35.39396673,24.95363678,24.85984082,24.85978237,-1.536269428,-1.536273762,-1.702369529,-1.8407455,-1.840756503,-1.885180072,-2.1968032,-2.196832789,-2.957266353,-4.009943584,-4.009979393,-12.26436353,-56.54789453,-56.54875598,-88.53170076,0,0,0,8.150967918,6.27304351,6.07067759,6.070666068,5.638837786,5.61271997,5.612713598,1.099793231,1.026426531,1.026426278,0.987367486,0.971757931,0.971756391,0.951175688,0.951174943,0.949472805,0.945017265,0.94263736,0.942637119,0.938263877,0.933233546,0.933233108,0,0,0,B1B95/3-21G,-290.6408684,C6H15N,121448,0,triethylamine
